SalesOrderID,OrderQty,ProductID
50244,2,767
50244,4,711
50244,4,725
50244,1,796
50244,4,793
50244,2,765
50244,5,849
50244,1,791
50244,1,819
50245,4,853
50245,5,797
50245,2,764
50245,1,730
50245,2,768
50245,2,789
50245,1,714
50245,6,708
50245,6,762
50245,4,738
50245,14,712
50245,5,707
50245,2,822
50245,6,843
50245,9,760
50245,2,725
50245,2,793
50245,9,715
50245,2,722
50245,1,841
50245,2,765
50245,1,729
50245,2,854
50245,4,859
50245,5,860
50245,1,820
50245,5,716
50245,2,856
50245,2,726
50245,1,801
50245,6,849
50245,1,766
50245,5,858
50245,4,844
50245,2,761
50245,3,770
50245,4,711
50245,2,836
50245,5,852
50245,4,763
50245,3,850
50245,1,826
50245,4,835
50245,4,855
50245,6,857
50246,3,795
50246,1,765
50246,3,718
50246,2,717
50246,4,799
50246,6,712
50246,4,791
50246,3,838
50246,1,844
50246,1,736
50246,1,790
50246,4,798
50246,2,794
50246,2,813
50246,2,819
50247,1,783
50248,1,785
50248,2,802
50248,3,863
50249,2,718
50249,3,838
50249,1,813
50249,1,791
50249,1,794
50249,2,790
50249,1,717
50249,3,799
50249,2,819
50249,1,729
50249,1,795
50249,1,736
50250,6,862
50250,3,861
50250,1,854
50250,6,863
50250,1,712
50250,2,779
50250,4,715
50251,3,817
50252,7,764
50252,4,826
50252,1,836
50252,1,819
50252,6,768
50252,5,766
50252,6,852
50252,5,854
50252,5,789
50252,3,707
50252,4,729
50252,3,763
50252,4,730
50252,4,797
50252,5,798
50252,3,790
50252,4,738
50252,8,859
50252,4,769
50252,8,795
50252,3,760
50252,5,761
50252,4,794
50252,2,849
50252,4,800
50252,3,712
50252,3,715
50252,7,801
50252,2,711
50252,3,762
50252,7,796
50252,5,759
50252,2,792
50252,3,725
50252,4,793
50252,2,767
50252,3,791
50252,1,822
50252,2,820
50252,2,770
50252,3,708
50252,7,765
50252,6,835
50252,5,714
50252,4,799
50252,5,856
50253,3,802
50253,2,860
50253,1,783
50253,5,841
50253,4,711
50253,1,857
50253,1,854
50253,1,853
50253,3,785
50253,4,850
50254,1,761
50255,3,843
50256,3,716
50257,1,833
50258,2,712
50258,1,854
50258,4,715
50259,2,836
50259,3,738
50259,1,796
50259,3,765
50259,3,854
50259,2,855
50259,4,820
50259,1,726
50259,3,859
50259,6,856
50259,2,791
50259,1,793
50259,2,798
50259,3,770
50259,5,844
50259,3,714
50259,2,712
50259,1,795
50259,2,822
50259,3,767
50259,2,729
50259,4,730
50259,1,799
50259,4,764
50259,2,800
50259,1,826
50259,1,762
50259,1,835
50259,3,797
50259,2,849
50259,3,763
50259,5,852
50259,4,790
50259,2,766
50259,2,792
50259,2,708
50259,2,819
50259,5,711
50259,4,761
50259,3,707
50259,1,843
50259,3,789
50259,1,794
50259,5,715
50259,2,725
50259,3,760
50259,5,768
50260,3,760
50260,1,770
50260,3,765
50260,2,826
50260,2,763
50260,3,761
50260,4,762
50261,9,863
50261,8,862
50261,3,782
50261,1,861
50261,1,783
50261,2,712
50261,5,715
50262,6,863
50262,2,862
50263,4,862
50263,7,781
50263,2,780
50263,3,831
50263,1,748
50263,8,783
50263,2,825
50263,1,814
50263,4,861
50263,3,815
50263,2,809
50263,4,832
50263,1,810
50263,2,823
50263,2,816
50263,1,854
50263,1,779
50263,2,743
50263,6,863
50263,2,824
50263,2,784
50264,3,793
50265,1,796
50265,1,763
50265,2,799
50265,6,712
50265,7,707
50265,1,738
50265,1,795
50265,5,714
50265,3,798
50265,4,759
50265,3,843
50265,4,791
50265,1,794
50265,2,820
50265,5,835
50265,2,767
50265,5,769
50265,1,800
50265,6,849
50265,4,797
50265,1,855
50265,2,768
50265,3,764
50265,6,859
50265,5,854
50265,2,822
50265,3,826
50265,4,715
50265,1,789
50265,4,856
50265,1,729
50265,1,813
50265,3,790
50265,1,844
50265,1,819
50265,3,722
50265,2,852
50265,5,726
50265,2,801
50265,3,762
50265,2,766
50265,2,711
50265,3,708
50265,2,792
50265,3,765
50265,1,730
50265,1,716
50265,4,761
50266,1,762
50266,1,761
50266,5,760
50266,2,835
50266,2,770
50266,1,826
50266,1,715
50266,1,852
50266,5,712
50266,1,763
50267,1,783
50268,1,760
50268,2,716
50269,6,863
50269,1,854
50269,4,862
50269,2,861
50269,1,782
50269,6,715
50269,2,712
50270,9,780
50270,4,825
50270,6,786
50270,4,810
50270,7,779
50270,5,809
50270,5,815
50270,3,861
50270,6,832
50270,2,814
50270,6,743
50270,4,748
50270,7,783
50270,4,782
50270,4,823
50270,3,781
50270,3,816
50270,8,785
50270,8,787
50270,3,824
50270,5,784
50270,4,831
50270,23,862
50270,10,788
50270,44,863
50270,3,817
50271,1,798
50272,1,766
50272,3,799
50272,1,762
50272,6,852
50272,1,769
50272,1,729
50272,1,763
50272,1,708
50272,2,789
50272,1,767
50272,2,856
50272,2,768
50272,1,738
50272,4,759
50272,2,711
50272,2,761
50272,2,843
50272,3,820
50272,3,844
50272,1,801
50272,3,859
50272,4,795
50272,3,764
50272,2,854
50272,5,707
50272,3,797
50272,4,826
50272,2,715
50272,2,770
50272,4,793
50272,5,725
50272,2,760
50272,1,835
50272,2,792
50272,2,794
50272,3,714
50272,4,712
50272,5,790
50272,3,798
50272,1,849
50273,1,748
50274,2,726
50274,1,725
50274,1,730
50274,1,836
50274,5,722
50274,2,813
50275,1,783
50275,3,782
50275,9,863
50275,1,712
50276,6,854
50276,4,715
50276,8,770
50276,2,765
50276,1,762
50276,4,760
50276,4,826
50276,2,763
50276,7,712
50276,6,761
50277,1,826
50277,2,761
50277,2,854
50277,2,763
50277,1,852
50277,1,765
50278,1,836
50279,4,854
50279,6,863
50279,2,712
50279,2,862
50279,2,715
50279,1,861
50280,2,850
50280,3,781
50280,4,782
50280,2,857
50280,2,814
50280,5,832
50280,2,862
50280,3,859
50280,2,714
50280,4,856
50280,2,807
50280,4,844
50280,6,855
50280,8,852
50280,4,716
50280,2,785
50280,3,831
50280,5,788
50280,2,784
50280,2,783
50280,13,711
50280,4,708
50280,2,780
50280,1,804
50280,2,860
50280,5,743
50280,2,815
50280,6,854
50280,2,808
50280,10,715
50280,14,712
50280,4,825
50280,3,824
50280,5,858
50280,2,853
50280,4,809
50280,4,849
50280,4,707
50280,1,786
50280,1,779
50280,3,841
50280,1,843
50280,1,742
50281,1,770
50281,1,711
50281,1,854
50281,1,760
50281,3,763
50281,1,765
50281,1,852
50281,3,762
50281,1,856
50281,4,715
50282,3,780
50282,2,808
50282,2,784
50282,4,804
50282,3,814
50282,6,832
50282,4,782
50282,1,748
50282,4,824
50282,2,779
50282,2,786
50282,2,862
50282,6,831
50282,2,742
50282,5,747
50282,4,783
50282,2,844
50282,2,825
50282,1,807
50282,2,802
50282,6,806
50282,2,781
50283,1,718
50283,1,799
50283,1,764
50283,4,717
50284,2,819
50284,6,711
50284,1,797
50284,2,857
50284,4,716
50284,2,852
50284,1,730
50284,2,726
50284,1,826
50284,3,761
50284,1,838
50284,3,855
50284,1,860
50284,4,843
50284,5,849
50284,4,835
50284,1,820
50284,12,715
50284,2,714
50284,1,836
50284,5,841
50284,1,766
50284,8,712
50284,1,822
50284,8,708
50284,7,789
50284,1,725
50284,2,790
50284,7,844
50284,6,770
50284,9,856
50284,2,765
50284,3,853
50284,6,793
50284,2,858
50284,2,738
50284,1,718
50284,2,722
50284,2,764
50284,8,859
50284,3,760
50284,3,801
50284,1,717
50284,9,854
50284,2,707
50284,1,850
50284,3,762
50284,2,798
50284,3,768
50285,2,824
50286,1,822
50287,1,736
50288,1,786
50289,3,849
50289,6,770
50289,2,766
50289,4,855
50289,2,854
50289,4,725
50289,7,760
50289,4,799
50289,3,730
50289,2,820
50289,3,792
50289,2,738
50289,4,796
50289,4,729
50289,2,763
50289,6,852
50289,7,767
50289,4,801
50289,4,716
50289,2,826
50289,4,707
50289,5,762
50289,5,761
50289,3,797
50289,4,795
50289,1,714
50289,1,813
50289,3,726
50289,6,856
50289,6,769
50289,4,712
50289,5,708
50289,5,768
50289,2,822
50289,4,793
50289,3,722
50289,5,711
50289,2,843
50289,5,791
50289,5,798
50289,4,765
50289,3,764
50289,5,715
50289,7,790
50289,7,794
50289,1,844
50289,1,819
50289,3,835
50289,3,836
50289,1,859
50289,3,759
50289,5,800
50289,8,789
50290,2,820
50290,1,725
50290,3,798
50290,2,789
50290,2,790
50290,1,768
50290,1,764
50290,3,763
50290,1,795
50290,4,761
50290,1,791
50290,7,801
50290,3,813
50290,6,793
50290,2,766
50290,4,718
50290,2,717
50290,2,794
50290,2,797
50290,2,736
50291,1,725
50291,2,726
50292,1,815
50292,1,786
50292,5,782
50292,2,748
50292,4,783
50292,2,807
50292,5,809
50292,2,743
50292,8,825
50292,3,808
50292,7,779
50292,3,814
50292,1,742
50292,3,787
50292,1,781
50292,1,747
50292,2,832
50292,2,788
50292,2,785
50292,6,862
50292,3,863
50292,4,784
50292,2,802
50292,3,739
50293,1,817
50293,2,782
50293,2,786
50293,7,832
50293,2,743
50293,3,861
50293,2,815
50293,7,863
50293,1,748
50293,22,862
50293,1,783
50293,1,831
50293,2,824
50293,2,823
50293,2,814
50293,2,781
50293,8,788
50293,2,809
50293,3,787
50293,1,810
50293,2,780
50293,1,816
50294,1,815
50294,5,849
50294,3,714
50294,6,854
50294,5,856
50294,2,781
50294,3,788
50294,4,708
50294,2,816
50294,18,862
50294,2,712
50294,2,707
50294,2,743
50294,4,711
50294,1,855
50294,2,823
50294,5,852
50294,33,863
50294,2,832
50294,2,716
50294,2,783
50294,1,784
50294,2,787
50294,3,785
50294,2,810
50294,4,843
50294,2,825
50294,3,824
50294,2,844
50294,2,748
50294,2,715
50294,2,809
50294,9,782
50294,5,859
50294,1,814
50295,3,786
50295,1,814
50295,3,782
50295,2,708
50295,5,852
50295,1,779
50295,25,863
50295,2,810
50295,3,856
50295,2,823
50295,2,784
50295,5,854
50295,3,861
50295,2,815
50295,3,715
50295,1,748
50295,3,707
50295,1,816
50295,1,824
50295,2,711
50295,5,859
50295,3,825
50295,2,788
50295,9,783
50295,8,712
50296,2,770
50296,1,762
50296,2,761
50296,1,760
50297,3,852
50297,4,715
50297,5,798
50297,7,796
50297,2,826
50297,3,760
50297,3,844
50297,1,722
50297,3,799
50297,3,714
50297,2,820
50297,3,708
50297,2,843
50297,6,854
50297,7,712
50297,4,729
50297,5,764
50297,5,835
50297,8,711
50297,2,738
50297,6,766
50297,3,859
50297,3,761
50297,7,856
50297,1,769
50297,2,813
50297,5,800
50297,4,794
50297,4,730
50297,2,725
50297,4,801
50297,4,707
50297,3,768
50297,3,836
50297,6,765
50297,6,792
50297,7,763
50297,4,795
50297,2,759
50297,4,789
50297,7,797
50297,4,790
50297,5,793
50297,2,762
50297,2,716
50297,4,767
50297,4,819
50297,1,849
50297,3,822
50297,5,770
50297,2,726
50297,8,791
50297,1,855
50298,3,820
50298,1,729
50298,1,722
50298,1,826
50298,4,794
50298,2,819
50298,3,768
50298,4,730
50298,2,836
50298,1,799
50298,4,760
50298,2,725
50298,2,770
50298,2,789
50298,1,791
50298,3,763
50298,2,738
50298,2,798
50298,2,822
50298,1,761
50298,1,766
50298,2,764
50298,7,795
50298,1,718
50298,3,765
50298,1,835
50298,6,801
50298,4,797
50298,1,838
50299,1,807
50299,1,739
50300,1,763
50300,2,826
50301,1,816
50301,4,862
50301,2,823
50301,7,786
50301,1,832
50301,2,831
50301,1,814
50301,2,785
50301,2,825
50301,3,844
50301,13,863
50301,2,781
50301,1,810
50301,5,779
50301,2,809
50301,4,784
50301,4,782
50301,3,743
50301,4,787
50301,9,780
50301,3,861
50301,7,843
50302,3,712
50302,4,861
50302,4,862
50302,2,715
50302,2,854
50302,4,783
50302,3,779
50302,2,782
50302,12,863
50303,1,807
50304,3,797
50304,6,707
50304,6,768
50304,5,793
50304,5,795
50304,6,712
50304,7,790
50304,6,767
50304,2,852
50304,5,800
50304,4,763
50304,6,849
50304,4,794
50304,3,826
50304,3,770
50304,4,835
50304,3,711
50304,3,714
50304,5,819
50304,6,762
50304,6,759
50304,4,791
50304,4,792
50304,6,820
50304,2,725
50304,1,854
50304,3,859
50304,7,844
50304,5,856
50304,3,798
50304,2,764
50304,4,796
50304,1,738
50304,3,801
50304,4,760
50304,3,715
50304,7,799
50304,6,769
50304,2,761
50304,2,729
50304,4,789
50304,3,708
50304,5,766
50304,1,765
50304,4,843
50305,1,787
50306,4,843
50306,5,831
50306,2,785
50306,16,712
50306,3,809
50306,6,841
50306,2,863
50306,5,779
50306,5,849
50306,2,788
50306,5,814
50306,1,853
50306,2,806
50306,2,802
50306,3,783
50306,1,747
50306,3,859
50306,4,804
50306,1,860
50306,3,857
50306,4,715
50306,1,784
50306,3,781
50306,7,852
50306,3,844
50306,7,707
50306,11,708
50306,4,854
50306,2,782
50306,4,711
50306,2,824
50306,1,807
50306,6,825
50306,2,780
50306,5,858
50306,5,714
50306,2,716
50306,3,815
50306,3,855
50306,2,743
50306,5,850
50306,8,856
50307,1,813
50307,2,822
50307,2,730
50307,4,716
50307,4,855
50307,1,759
50307,1,726
50307,1,722
50307,3,836
50308,1,861
50308,1,782
50308,1,783
50308,6,862
50309,1,820
50310,4,779
50310,12,781
50310,7,832
50310,7,852
50310,9,788
50310,23,862
50310,7,787
50310,4,824
50310,1,716
50310,5,714
50310,3,861
50310,2,748
50310,1,815
50310,5,782
50310,2,854
50310,2,831
50310,3,856
50310,4,784
50310,6,711
50310,2,786
50310,2,843
50310,4,844
50310,5,785
50310,4,823
50310,3,712
50310,5,859
50310,8,707
50310,7,780
50310,3,743
50310,5,708
50310,2,825
50310,3,715
50310,2,810
50310,3,849
50310,1,809
50310,26,863
50310,4,783
50310,6,814
50310,2,817
50311,2,760
50311,13,762
50311,3,822
50311,3,858
50311,6,859
50311,1,726
50311,2,857
50311,3,853
50311,4,763
50311,3,856
50311,2,711
50311,1,843
50311,2,729
50311,2,793
50311,8,708
50311,2,850
50311,5,714
50311,6,770
50311,5,855
50311,1,797
50311,3,849
50311,2,826
50311,9,844
50311,2,722
50311,10,712
50311,3,764
50311,10,852
50311,2,761
50311,8,854
50311,6,715
50311,2,725
50311,2,835
50311,3,730
50311,5,841
50311,4,707
50311,2,738
50311,3,801
50311,1,860
50311,2,716
50312,2,861
50312,2,714
50312,3,849
50312,4,788
50312,2,743
50312,1,823
50312,7,748
50312,7,782
50312,2,816
50312,3,712
50312,4,779
50312,1,809
50312,4,784
50312,3,844
50312,4,814
50312,3,832
50312,9,783
50312,4,780
50312,2,824
50312,6,815
50312,5,711
50312,5,785
50312,4,831
50312,3,852
50312,1,810
50312,4,781
50312,2,707
50312,20,863
50312,5,856
50312,7,787
50312,3,715
50312,15,862
50312,4,825
50312,3,854
50312,9,786
50312,7,708
50313,3,819
50313,4,761
50313,2,798
50313,5,799
50313,4,849
50313,4,826
50313,2,708
50313,3,767
50313,3,725
50313,4,759
50313,3,844
50313,3,789
50313,4,738
50313,2,715
50313,3,768
50313,7,843
50313,3,835
50313,1,764
50313,3,722
50313,3,813
50313,2,854
50313,5,716
50313,2,822
50313,2,791
50313,5,795
50313,1,793
50313,3,766
50313,3,852
50313,2,712
50313,1,730
50313,2,790
50313,3,792
50313,4,711
50313,2,801
50313,1,765
50313,5,859
50313,1,836
50313,3,820
50313,3,714
50313,4,707
50313,5,856
50313,2,770
50313,6,855
50313,4,769
50313,2,726
50313,3,794
50313,3,762
50313,2,760
50314,3,791
50314,1,801
50314,2,730
50314,1,712
50314,2,790
50314,2,729
50314,2,769
50314,2,759
50314,1,763
50314,3,796
50314,2,793
50314,1,854
50314,2,789
50314,1,792
50314,4,819
50314,4,794
50314,4,768
50314,2,725
50314,2,738
50314,4,764
50314,1,820
50314,3,767
50314,4,760
50314,2,800
50314,4,826
50314,3,766
50314,2,797
50314,5,798
50314,2,770
50314,4,765
50315,3,833
50315,1,768
50315,4,791
50315,1,790
50315,4,820
50315,5,813
50315,1,838
50315,1,718
50315,1,717
50315,6,766
50315,4,819
50315,1,797
50315,2,795
50316,5,712
50316,2,715
50316,2,779
50316,3,782
50316,4,854
50316,4,861
50316,6,863
50316,2,862
50317,1,843
50317,2,763
50318,1,727
50319,1,739
50319,1,815
50320,1,798
50321,1,795
50321,2,767
50321,2,792
50321,3,770
50321,4,761
50321,3,729
50321,1,738
50321,3,730
50321,1,768
50321,2,794
50321,3,764
50321,2,800
50321,4,819
50321,3,763
50321,2,797
50321,3,791
50321,1,769
50321,4,798
50321,1,822
50321,4,765
50321,4,826
50321,5,801
50321,2,766
50321,2,726
50321,1,760
50321,2,836
50321,2,796
50321,3,725
50321,4,789
50321,3,762
50322,4,854
50322,4,861
50322,7,784
50322,6,832
50322,1,823
50322,2,814
50322,1,715
50322,4,716
50322,9,862
50322,4,708
50322,9,779
50322,19,863
50322,6,707
50322,4,780
50322,3,809
50322,5,787
50322,4,711
50322,2,810
50322,9,788
50322,4,712
50322,2,748
50322,4,783
50322,2,852
50322,3,849
50322,4,855
50322,7,785
50322,2,859
50322,2,844
50322,7,816
50322,6,786
50322,4,856
50322,3,843
50322,1,825
50322,2,831
50322,3,817
50322,7,782
50322,1,824
50322,4,743
50322,4,781
50322,4,714
50322,4,815
50323,1,781
50324,1,795
50325,1,781
50326,1,780
50327,1,770
50328,1,781
50329,1,780
50330,1,760
50331,1,763
50332,1,799
50333,1,779
50334,1,783
50335,1,781
50336,1,784
50337,1,782
50338,1,795
50339,1,796
50340,1,796
50341,1,781
50342,1,783
50343,1,795
50344,1,767
50345,1,780
50346,1,780
50347,1,781
50348,1,797
50349,1,797
50350,1,770
50351,1,767
50352,1,766
50353,1,799
50354,1,797
50355,1,779
50356,1,780
50357,1,779
50358,1,765
50359,1,791
50360,1,789
50361,1,800
50362,1,784
50363,1,782
50364,1,761
50365,1,791
50366,1,790
50367,1,797
50368,1,784
50369,1,779
50370,1,795
50371,1,793
50372,1,782
50373,1,782
50374,1,798
50375,1,797
50376,1,799
50377,1,765
50378,1,759
50379,1,782
50380,1,781
50381,1,781
50382,1,783
50383,1,762
50384,1,769
50385,1,781
50386,1,793
50387,1,780
50388,1,779
50389,1,784
50390,1,779
50391,1,767
50392,1,763
50393,1,766
50394,1,765
50395,1,798
50396,1,784
50397,1,783
50398,1,783
50399,1,796
50400,1,789
50401,1,792
50402,1,784
50403,1,759
50404,1,782
50405,1,800
50406,1,783
50407,1,792
50408,1,793
50409,1,792
50410,1,795
50411,1,796
50412,1,782
50413,1,780
50414,1,800
50415,1,760
50416,1,784
50417,1,782
50418,1,764
50419,1,800
50420,1,800
50421,1,782
50422,1,779
50423,1,791
50424,1,795
50425,1,783
50426,1,780
50427,1,766
50428,1,797
50429,1,800
50430,1,800
50431,1,791
50432,1,795
50433,1,762
50434,1,794
50435,1,781
50436,1,799
50437,1,782
50438,1,792
50439,1,783
50440,1,797
50441,1,760
50442,1,779
50443,1,784
50444,1,801
50445,1,800
50446,1,800
50447,1,784
50448,1,782
50449,1,779
50450,1,789
50451,1,783
50452,1,783
50453,1,797
50454,1,801
50455,1,767
50456,1,783
50457,1,782
50458,1,780
50459,1,790
50460,1,764
50461,1,769
50462,1,792
50463,1,791
50464,1,797
50465,1,797
50466,1,764
50467,1,781
50468,1,765
50469,1,759
50470,1,768
50471,1,779
50472,1,782
50473,1,797
50474,1,784
50475,1,797
50476,1,769
50477,1,781
50478,1,768
50479,1,799
50480,1,798
50481,1,780
50482,1,761
50483,1,779
50484,1,794
50485,1,783
50486,1,797
50487,1,798
50488,1,801
50489,1,784
50490,1,779
50491,1,781
50492,1,791
50493,1,784
50494,1,796
50495,1,761
50496,1,797
50497,1,801
50498,1,801
50499,1,779
50500,1,780
50501,1,795
50502,1,794
50503,1,801
50504,1,781
50505,1,783
50506,1,766
50507,1,765
50508,1,793
50509,1,791
50510,1,795
50511,1,790
50512,1,781
50513,1,784
50514,1,769
50515,1,782
50516,1,783
50517,1,779
50518,1,793
50519,1,792
50520,1,781
50521,1,781
50522,1,801
50523,1,783
50524,1,759
50525,1,800
50526,1,759
50527,1,795
50528,1,792
50529,1,782
50530,1,800
50531,1,764
50532,1,792
50533,1,782
50534,1,781
50535,1,796
50536,1,790
50537,1,765
50538,1,782
50539,1,782
50540,1,801
50541,1,784
50542,1,799
50543,1,797
50544,1,784
50545,1,780
50546,1,780
50547,1,792
50548,1,792
50549,1,761
50550,1,781
50551,1,793
50552,1,794
50553,1,800
50554,1,759
50555,1,763
50556,1,795
50557,1,783
50558,1,783
50559,1,783
50560,1,784
50561,1,796
50562,1,793
50563,1,796
50564,1,783
50565,1,784
50566,1,782
50567,1,779
50568,1,769
50569,1,766
50570,1,795
50571,1,770
50572,1,763
50573,1,763
50574,1,783
50575,1,761
50576,1,790
50577,1,792
50578,1,796
50579,1,800
50580,1,796
50581,1,762
50582,1,801
50583,1,780
50584,1,782
50585,1,779
50586,1,790
50587,1,783
50588,1,784
50589,1,782
50590,1,780
50591,1,783
50592,1,765
50593,1,779
50594,1,783
50595,1,792
50596,1,784
50597,1,784
50598,1,780
50599,1,770
50600,1,762
50601,1,780
50602,1,784
50603,1,783
50604,1,793
50605,1,780
50606,1,780
50607,1,762
50608,1,793
50609,1,759
50610,1,768
50611,1,784
50612,1,782
50613,1,783
50614,1,770
50615,1,793
50616,1,790
50617,1,780
50618,1,783
50619,1,780
50620,1,781
50621,1,769
50622,1,770
50623,1,759
50624,1,792
50625,1,790
50626,1,793
50627,1,791
50628,1,789
50629,1,795
50630,1,798
50631,1,798
50632,1,765
50633,1,800
50634,1,784
50635,1,781
50636,1,780
50637,1,763
50638,1,792
50639,1,790
50640,1,790
50641,1,780
50642,1,793
50643,1,779
50644,1,784
50645,1,800
50646,1,798
50647,1,768
50648,1,790
50649,1,792
50650,1,782
50651,1,766
50652,1,762
50653,1,766
50654,1,801
50655,1,782
50656,1,767
50657,1,790
50658,3,770
50658,6,762
50658,4,760
50659,3,863
50659,1,783
50660,1,861
50661,5,780
50661,1,825
50661,4,862
50661,2,824
50661,6,854
50661,2,784
50661,1,809
50661,1,815
50661,3,823
50661,3,852
50661,1,832
50661,1,708
50661,4,814
50661,2,786
50661,2,779
50661,4,715
50661,6,863
50661,5,707
50661,2,743
50661,2,831
50661,4,783
50661,1,781
50661,1,816
50661,8,711
50661,1,810
50661,4,712
50661,3,788
50661,1,787
50661,1,748
50661,2,782
50661,4,856
50662,6,781
50662,1,814
50662,3,816
50662,1,809
50662,2,784
50662,3,810
50662,2,785
50662,3,787
50662,2,824
50662,13,863
50662,4,782
50662,3,825
50662,2,783
50662,1,831
50662,4,862
50662,5,779
50662,2,788
50662,3,832
50662,1,815
50662,1,786
50662,1,748
50662,2,743
50662,2,859
50662,2,823
50663,8,764
50663,3,794
50663,5,819
50663,4,725
50663,5,841
50663,10,770
50663,2,738
50663,12,765
50663,1,836
50663,2,835
50663,14,711
50663,15,854
50663,3,717
50663,14,712
50663,3,826
50663,4,789
50663,11,762
50663,9,853
50663,10,844
50663,5,729
50663,3,795
50663,16,708
50663,17,763
50663,5,726
50663,9,855
50663,5,716
50663,1,718
50663,13,852
50663,19,859
50663,12,843
50663,2,790
50663,5,730
50663,10,715
50663,4,798
50663,6,850
50663,10,707
50663,4,768
50663,4,797
50663,2,793
50663,1,791
50663,6,857
50663,2,799
50663,2,813
50663,11,760
50663,4,822
50663,6,766
50663,4,801
50663,12,858
50663,8,761
50663,8,849
50663,4,860
50663,11,714
50663,1,838
50663,18,856
50663,6,820
50663,2,722
50664,2,767
50664,1,707
50664,1,796
50664,1,835
50664,3,819
50664,1,768
50664,5,770
50664,1,801
50664,4,760
50664,4,859
50664,2,854
50664,2,820
50664,2,843
50664,2,800
50664,3,791
50664,2,856
50664,4,797
50664,3,759
50664,2,762
50664,8,712
50664,2,849
50664,1,764
50664,2,826
50664,1,795
50664,3,844
50664,6,715
50664,4,792
50664,6,711
50664,3,799
50664,4,725
50664,1,790
50664,3,766
50664,7,708
50664,4,798
50664,2,793
50664,2,769
50664,2,738
50664,2,729
50664,6,852
50664,3,763
50664,1,789
50665,1,819
50665,1,813
50666,2,711
50666,1,856
50667,4,783
50667,1,779
50667,4,782
50667,4,861
50667,6,863
50667,6,862
50668,3,779
50668,3,849
50668,10,708
50668,3,787
50668,8,825
50668,5,850
50668,4,716
50668,6,806
50668,4,748
50668,4,711
50668,4,857
50668,6,782
50668,6,815
50668,5,807
50668,4,707
50668,2,860
50668,10,824
50668,5,832
50668,2,804
50668,7,714
50668,3,843
50668,20,854
50668,4,786
50668,10,712
50668,3,814
50668,3,831
50668,4,808
50668,6,841
50668,3,784
50668,3,785
50668,1,853
50668,2,743
50668,4,856
50668,8,859
50668,4,858
50668,3,780
50668,3,788
50668,5,855
50668,14,863
50668,3,802
50668,5,715
50668,3,747
50668,9,852
50668,2,809
50668,4,781
50668,8,783
50668,11,862
50669,5,854
50669,1,770
50669,1,763
50669,1,826
50669,1,712
50669,1,760
50669,2,715
50669,2,852
50669,3,762
50669,1,765
50670,1,766
50670,1,855
50671,2,813
50671,1,722
50671,3,801
50671,3,717
50671,1,819
50671,1,798
50671,2,766
50671,1,794
50671,3,736
50671,3,789
50671,1,768
50671,2,791
50671,2,764
50671,3,790
50671,2,833
50671,2,799
50672,3,760
50672,1,791
50672,4,850
50672,6,712
50672,5,856
50672,7,797
50672,1,835
50672,3,855
50672,6,794
50672,5,730
50672,6,716
50672,4,858
50672,8,853
50672,4,836
50672,2,841
50672,11,770
50672,4,857
50672,3,766
50672,3,729
50672,2,738
50672,5,852
50672,2,764
50672,6,711
50672,4,789
50672,1,790
50672,2,801
50672,4,859
50672,7,768
50672,4,725
50672,2,844
50672,9,708
50672,3,793
50672,8,765
50672,3,714
50672,6,820
50672,6,813
50672,8,826
50672,8,715
50672,2,718
50672,4,795
50672,2,799
50672,9,849
50672,3,726
50672,9,854
50672,2,798
50672,9,763
50672,3,822
50672,7,761
50672,2,717
50672,8,707
50672,10,762
50672,1,722
50672,3,860
50672,2,819
50672,3,838
50673,4,793
50673,1,850
50673,2,729
50673,2,765
50673,3,794
50673,3,762
50673,1,738
50673,8,760
50673,2,722
50673,3,726
50673,1,798
50673,4,820
50673,2,791
50673,3,717
50673,2,838
50673,2,768
50673,4,761
50673,1,813
50673,5,770
50673,2,797
50673,1,789
50673,2,764
50673,4,766
50673,5,801
50673,7,819
50673,4,835
50674,4,716
50674,1,814
50675,1,788
50675,2,824
50675,3,714
50675,1,779
50675,3,859
50675,4,711
50675,1,814
50675,5,780
50675,5,707
50675,2,831
50675,5,715
50675,1,816
50675,3,810
50675,2,815
50675,3,843
50675,1,708
50675,4,849
50675,7,786
50675,7,783
50675,2,787
50675,3,844
50675,2,823
50675,7,863
50675,2,743
50675,2,784
50675,1,861
50675,3,809
50675,2,782
50675,4,855
50675,7,852
50675,3,856
50675,4,712
50675,1,825
50675,4,832
50675,2,854
50675,2,748
50675,3,781
50676,4,856
50676,2,782
50676,4,843
50676,1,861
50676,1,743
50676,2,714
50676,5,815
50676,2,785
50676,1,814
50676,2,859
50676,2,810
50676,5,708
50676,2,855
50676,1,748
50676,2,849
50676,5,862
50676,1,783
50676,1,823
50676,2,824
50676,2,809
50676,5,711
50676,6,852
50676,5,784
50676,3,854
50676,4,707
50676,2,831
50676,2,817
50676,3,779
50676,7,788
50676,2,787
50676,4,781
50676,3,712
50676,2,832
50676,1,786
50676,2,780
50676,3,825
50676,1,816
50676,4,715
50676,13,863
50677,2,770
50677,2,762
50677,6,712
50678,4,806
50678,2,743
50678,6,863
50678,2,814
50678,2,782
50678,1,747
50678,2,825
50678,5,831
50678,4,779
50678,6,862
50678,4,824
50678,3,742
50678,1,748
50678,4,804
50678,3,832
50678,2,815
50679,1,727
50679,1,738
50680,1,738
50680,1,836
