SalesOrderID,OrderDate,TotalDue
49453,2007-03-01 00:00:00,1399.4512
49454,2007-03-01 00:00:00,6972.6272
49455,2007-03-01 00:00:00,528.988
49456,2007-03-01 00:00:00,700.6543
49457,2007-03-01 00:00:00,76.2966
49458,2007-03-01 00:00:00,223.6817
49459,2007-03-01 00:00:00,732.9386
49460,2007-03-01 00:00:00,2464.5599
49461,2007-03-01 00:00:00,203.0945
49462,2007-03-01 00:00:00,732.9386
49463,2007-03-01 00:00:00,2857.9658
49464,2007-03-01 00:00:00,38544.2101
49465,2007-03-01 00:00:00,46233.4899
49466,2007-03-01 00:00:00,9715.9819
49467,2007-03-01 00:00:00,43073.1966
49468,2007-03-01 00:00:00,41071.0348
49469,2007-03-01 00:00:00,752.6697
49470,2007-03-01 00:00:00,613.7951
49471,2007-03-01 00:00:00,2843.6532
49472,2007-03-01 00:00:00,16694.6929
49473,2007-03-01 00:00:00,15563.5382
49474,2007-03-01 00:00:00,2783.8218
49475,2007-03-01 00:00:00,76.2853
49476,2007-03-01 00:00:00,19966.9228
49477,2007-03-01 00:00:00,7934.8207
49478,2007-03-01 00:00:00,2066.2437
49479,2007-03-01 00:00:00,90736.4249
49480,2007-03-01 00:00:00,51410.1775
49481,2007-03-01 00:00:00,41495.6979
49482,2007-03-01 00:00:00,5639.0301
49483,2007-03-01 00:00:00,6907.6179
49484,2007-03-01 00:00:00,23171.2514
49485,2007-03-01 00:00:00,97224.9592
49486,2007-03-01 00:00:00,4760.8924
49487,2007-03-01 00:00:00,1536.6916
49488,2007-03-01 00:00:00,35532.3404
49489,2007-03-01 00:00:00,13064.6795
49490,2007-03-01 00:00:00,49850.6903
49491,2007-03-01 00:00:00,207.7582
49492,2007-03-01 00:00:00,36653.6393
49493,2007-03-01 00:00:00,4760.8924
49494,2007-03-01 00:00:00,21398.1905
49495,2007-03-01 00:00:00,27280.9721
49496,2007-03-01 00:00:00,49267.5037
49497,2007-03-01 00:00:00,11637.7369
49498,2007-03-01 00:00:00,64243.0161
49499,2007-03-01 00:00:00,36830.6141
49500,2007-03-01 00:00:00,605.2734
49501,2007-03-01 00:00:00,53243.9979
49502,2007-03-01 00:00:00,46837.3357
49503,2007-03-01 00:00:00,3806.8206
49504,2007-03-01 00:00:00,22143.7092
49505,2007-03-01 00:00:00,25.3868
49506,2007-03-01 00:00:00,927.0576
49507,2007-03-01 00:00:00,30370.4587
49508,2007-03-01 00:00:00,1550.1489
49509,2007-03-01 00:00:00,101069.7604
49510,2007-03-01 00:00:00,53013.6422
49511,2007-03-01 00:00:00,2644.9402
49512,2007-03-01 00:00:00,21739.8473
49513,2007-03-01 00:00:00,28969.4128
49514,2007-03-01 00:00:00,25.3868
49515,2007-03-01 00:00:00,33437.3046
49516,2007-03-01 00:00:00,1483.9807
49517,2007-03-01 00:00:00,3173.9282
49518,2007-03-01 00:00:00,35245.73
49519,2007-03-01 00:00:00,104.748
49520,2007-03-01 00:00:00,2921.0624
49521,2007-03-01 00:00:00,37425.9496
49522,2007-03-01 00:00:00,1806.6519
49523,2007-03-01 00:00:00,25447.5692
49524,2007-03-01 00:00:00,4406.9804
49525,2007-03-01 00:00:00,1586.9642
49526,2007-03-01 00:00:00,2644.9402
49527,2007-03-01 00:00:00,39318.2142
49528,2007-03-01 00:00:00,900.4358
49529,2007-03-01 00:00:00,471.5282
49530,2007-03-01 00:00:00,1840.333
49531,2007-03-01 00:00:00,4760.8924
49532,2007-03-01 00:00:00,45386.3704
49533,2007-03-01 00:00:00,29798.6159
49534,2007-03-01 00:00:00,7934.8207
49535,2007-03-01 00:00:00,228.534
49536,2007-03-01 00:00:00,447.3633
49537,2007-03-01 00:00:00,528.988
49538,2007-03-01 00:00:00,26312.6236
49539,2007-03-01 00:00:00,4269.7398
49540,2007-03-01 00:00:00,19449.7361
49541,2007-03-01 00:00:00,41265.4765
49542,2007-03-01 00:00:00,2844.9019
49543,2007-03-01 00:00:00,236.3547
49544,2007-03-01 00:00:00,458.1082
49545,2007-03-01 00:00:00,471.2173
49546,2007-03-01 00:00:00,126.9341
49547,2007-03-01 00:00:00,2798.9022
49548,2007-03-01 00:00:00,7405.8326
49549,2007-03-01 00:00:00,1105.4834
49550,2007-03-01 00:00:00,865.204
49551,2007-03-01 00:00:00,865.204
49552,2007-03-01 00:00:00,2264.2536
49553,2007-03-01 00:00:00,2288.9187
49554,2007-03-01 00:00:00,865.204
49555,2007-03-01 00:00:00,1105.4834
49556,2007-03-01 00:00:00,865.204
49557,2007-03-01 00:00:00,865.204
49558,2007-03-02 00:00:00,865.204
49559,2007-03-02 00:00:00,2699.9018
49560,2007-03-02 00:00:00,2410.6266
49561,2007-03-02 00:00:00,2264.2536
49562,2007-03-02 00:00:00,2288.9187
49563,2007-03-02 00:00:00,2288.9187
49564,2007-03-02 00:00:00,1105.4834
49565,2007-03-02 00:00:00,2288.9187
49566,2007-03-02 00:00:00,865.204
49567,2007-03-02 00:00:00,2288.9187
49568,2007-03-02 00:00:00,2410.6266
49569,2007-03-03 00:00:00,2410.6266
49570,2007-03-03 00:00:00,2264.2536
49571,2007-03-03 00:00:00,2264.2536
49572,2007-03-03 00:00:00,2288.9187
49573,2007-03-03 00:00:00,2410.6266
49574,2007-03-03 00:00:00,865.204
49575,2007-03-04 00:00:00,2699.9018
49576,2007-03-04 00:00:00,2410.6266
49577,2007-03-04 00:00:00,2410.6266
49578,2007-03-04 00:00:00,1105.4834
49579,2007-03-04 00:00:00,2264.2536
49580,2007-03-04 00:00:00,2264.2536
49581,2007-03-05 00:00:00,2699.9018
49582,2007-03-05 00:00:00,2410.6266
49583,2007-03-05 00:00:00,2410.6266
49584,2007-03-05 00:00:00,2699.9018
49585,2007-03-05 00:00:00,2264.2536
49586,2007-03-05 00:00:00,2288.9187
49587,2007-03-05 00:00:00,2288.9187
49588,2007-03-05 00:00:00,2288.9187
49589,2007-03-05 00:00:00,2264.2536
49590,2007-03-05 00:00:00,2264.2536
49591,2007-03-05 00:00:00,2288.9187
49592,2007-03-05 00:00:00,865.204
49593,2007-03-05 00:00:00,865.204
49594,2007-03-05 00:00:00,2410.6266
49595,2007-03-05 00:00:00,1105.4834
49596,2007-03-05 00:00:00,2410.6266
49597,2007-03-05 00:00:00,2699.9018
49598,2007-03-06 00:00:00,2410.6266
49599,2007-03-06 00:00:00,2699.9018
49600,2007-03-06 00:00:00,1105.4834
49601,2007-03-06 00:00:00,1105.4834
49602,2007-03-06 00:00:00,865.204
49603,2007-03-06 00:00:00,2699.9018
49604,2007-03-07 00:00:00,2699.9018
49605,2007-03-07 00:00:00,1105.4834
49606,2007-03-07 00:00:00,865.204
49607,2007-03-07 00:00:00,2288.9187
49608,2007-03-07 00:00:00,2288.9187
49609,2007-03-07 00:00:00,1105.4834
49610,2007-03-07 00:00:00,2264.2536
49611,2007-03-07 00:00:00,865.204
49612,2007-03-07 00:00:00,865.204
49613,2007-03-08 00:00:00,2410.6266
49614,2007-03-08 00:00:00,865.204
49615,2007-03-08 00:00:00,865.204
49616,2007-03-08 00:00:00,2288.9187
49617,2007-03-08 00:00:00,2264.2536
49618,2007-03-08 00:00:00,2288.9187
49619,2007-03-08 00:00:00,2264.2536
49620,2007-03-08 00:00:00,2288.9187
49621,2007-03-08 00:00:00,2288.9187
49622,2007-03-08 00:00:00,2288.9187
49623,2007-03-08 00:00:00,2288.9187
49624,2007-03-08 00:00:00,1105.4834
49625,2007-03-08 00:00:00,1105.4834
49626,2007-03-08 00:00:00,2410.6266
49627,2007-03-09 00:00:00,2264.2536
49628,2007-03-09 00:00:00,2264.2536
49629,2007-03-09 00:00:00,865.204
49630,2007-03-09 00:00:00,2410.6266
49631,2007-03-09 00:00:00,2288.9187
49632,2007-03-10 00:00:00,865.204
49633,2007-03-10 00:00:00,2410.6266
49634,2007-03-10 00:00:00,2264.2536
49635,2007-03-10 00:00:00,2288.9187
49636,2007-03-10 00:00:00,2699.9018
49637,2007-03-11 00:00:00,2410.6266
49638,2007-03-11 00:00:00,1105.4834
49639,2007-03-11 00:00:00,865.204
49640,2007-03-11 00:00:00,2264.2536
49641,2007-03-11 00:00:00,2264.2536
49642,2007-03-11 00:00:00,2288.9187
49643,2007-03-11 00:00:00,2410.6266
49644,2007-03-11 00:00:00,865.204
49645,2007-03-12 00:00:00,2699.9018
49646,2007-03-12 00:00:00,2410.6266
49647,2007-03-12 00:00:00,2699.9018
49648,2007-03-12 00:00:00,1105.4834
49649,2007-03-12 00:00:00,865.204
49650,2007-03-12 00:00:00,2264.2536
49651,2007-03-12 00:00:00,2288.9187
49652,2007-03-12 00:00:00,2264.2536
49653,2007-03-12 00:00:00,2288.9187
49654,2007-03-12 00:00:00,2264.2536
49655,2007-03-12 00:00:00,2288.9187
49656,2007-03-12 00:00:00,2264.2536
49657,2007-03-12 00:00:00,865.204
49658,2007-03-12 00:00:00,865.204
49659,2007-03-12 00:00:00,2288.9187
49660,2007-03-12 00:00:00,2410.6266
49661,2007-03-12 00:00:00,2699.9018
49662,2007-03-12 00:00:00,865.204
49663,2007-03-12 00:00:00,865.204
49664,2007-03-13 00:00:00,2699.9018
49665,2007-03-13 00:00:00,2264.2536
49666,2007-03-13 00:00:00,2264.2536
49667,2007-03-13 00:00:00,2288.9187
49668,2007-03-13 00:00:00,2264.2536
49669,2007-03-13 00:00:00,2288.9187
49670,2007-03-13 00:00:00,2410.6266
49671,2007-03-14 00:00:00,2410.6266
49672,2007-03-14 00:00:00,2410.6266
49673,2007-03-14 00:00:00,865.204
49674,2007-03-14 00:00:00,2699.9018
49675,2007-03-14 00:00:00,2264.2536
49676,2007-03-14 00:00:00,2288.9187
49677,2007-03-14 00:00:00,2264.2536
49678,2007-03-14 00:00:00,2264.2536
49679,2007-03-14 00:00:00,865.204
49680,2007-03-15 00:00:00,2699.9018
49681,2007-03-15 00:00:00,2410.6266
49682,2007-03-15 00:00:00,2288.9187
49683,2007-03-15 00:00:00,2288.9187
49684,2007-03-15 00:00:00,2699.9018
49685,2007-03-16 00:00:00,2410.6266
49686,2007-03-16 00:00:00,2410.6266
49687,2007-03-16 00:00:00,2410.6266
49688,2007-03-16 00:00:00,2264.2536
49689,2007-03-16 00:00:00,1105.4834
49690,2007-03-16 00:00:00,2410.6266
49691,2007-03-16 00:00:00,2410.6266
49692,2007-03-17 00:00:00,2410.6266
49693,2007-03-17 00:00:00,2699.9018
49694,2007-03-17 00:00:00,2699.9018
49695,2007-03-17 00:00:00,2264.2536
49696,2007-03-17 00:00:00,2288.9187
49697,2007-03-17 00:00:00,2264.2536
49698,2007-03-17 00:00:00,2288.9187
49699,2007-03-17 00:00:00,1105.4834
49700,2007-03-17 00:00:00,2410.6266
49701,2007-03-18 00:00:00,2699.9018
49702,2007-03-18 00:00:00,2410.6266
49703,2007-03-18 00:00:00,2410.6266
49704,2007-03-18 00:00:00,2410.6266
49705,2007-03-18 00:00:00,2699.9018
49706,2007-03-18 00:00:00,1105.4834
49707,2007-03-18 00:00:00,2410.6266
49708,2007-03-18 00:00:00,2288.9187
49709,2007-03-18 00:00:00,2288.9187
49710,2007-03-18 00:00:00,2264.2536
49711,2007-03-18 00:00:00,2264.2536
49712,2007-03-18 00:00:00,2264.2536
49713,2007-03-18 00:00:00,2288.9187
49714,2007-03-18 00:00:00,2410.6266
49715,2007-03-18 00:00:00,865.204
49716,2007-03-19 00:00:00,2410.6266
49717,2007-03-19 00:00:00,2699.9018
49718,2007-03-19 00:00:00,1105.4834
49719,2007-03-19 00:00:00,865.204
49720,2007-03-19 00:00:00,2264.2536
49721,2007-03-19 00:00:00,2288.9187
49722,2007-03-19 00:00:00,2288.9187
49723,2007-03-19 00:00:00,1105.4834
49724,2007-03-19 00:00:00,2288.9187
49725,2007-03-19 00:00:00,2699.9018
49726,2007-03-19 00:00:00,1105.4834
49727,2007-03-19 00:00:00,865.204
49728,2007-03-20 00:00:00,2699.9018
49729,2007-03-20 00:00:00,1105.4834
49730,2007-03-20 00:00:00,865.204
49731,2007-03-20 00:00:00,2264.2536
49732,2007-03-20 00:00:00,2288.9187
49733,2007-03-20 00:00:00,2264.2536
49734,2007-03-20 00:00:00,2264.2536
49735,2007-03-20 00:00:00,865.204
49736,2007-03-20 00:00:00,865.204
49737,2007-03-20 00:00:00,1105.4834
49738,2007-03-20 00:00:00,865.204
49739,2007-03-21 00:00:00,2410.6266
49740,2007-03-21 00:00:00,2288.9187
49741,2007-03-21 00:00:00,1105.4834
49742,2007-03-21 00:00:00,865.204
49743,2007-03-21 00:00:00,2699.9018
49744,2007-03-22 00:00:00,1105.4834
49745,2007-03-22 00:00:00,1105.4834
49746,2007-03-22 00:00:00,2264.2536
49747,2007-03-22 00:00:00,2288.9187
49748,2007-03-22 00:00:00,1105.4834
49749,2007-03-22 00:00:00,865.204
49750,2007-03-22 00:00:00,865.204
49751,2007-03-23 00:00:00,2699.9018
49752,2007-03-23 00:00:00,2264.2536
49753,2007-03-23 00:00:00,2264.2536
49754,2007-03-23 00:00:00,2264.2536
49755,2007-03-23 00:00:00,2264.2536
49756,2007-03-23 00:00:00,2410.6266
49757,2007-03-24 00:00:00,2410.6266
49758,2007-03-24 00:00:00,865.204
49759,2007-03-24 00:00:00,1105.4834
49760,2007-03-24 00:00:00,2264.2536
49761,2007-03-24 00:00:00,865.204
49762,2007-03-25 00:00:00,2699.9018
49763,2007-03-25 00:00:00,2288.9187
49764,2007-03-25 00:00:00,2288.9187
49765,2007-03-25 00:00:00,2288.9187
49766,2007-03-26 00:00:00,865.204
49767,2007-03-26 00:00:00,2288.9187
49768,2007-03-26 00:00:00,2264.2536
49769,2007-03-26 00:00:00,2288.9187
49770,2007-03-26 00:00:00,865.204
49771,2007-03-26 00:00:00,865.204
49772,2007-03-26 00:00:00,2410.6266
49773,2007-03-26 00:00:00,865.204
49774,2007-03-27 00:00:00,2264.2536
49775,2007-03-27 00:00:00,2288.9187
49776,2007-03-27 00:00:00,865.204
49777,2007-03-27 00:00:00,865.204
49778,2007-03-28 00:00:00,2699.9018
49779,2007-03-28 00:00:00,2699.9018
49780,2007-03-28 00:00:00,2410.6266
49781,2007-03-28 00:00:00,2264.2536
49782,2007-03-28 00:00:00,865.204
49783,2007-03-28 00:00:00,865.204
49784,2007-03-28 00:00:00,2264.2536
49785,2007-03-28 00:00:00,2264.2536
49786,2007-03-28 00:00:00,2264.2536
49787,2007-03-28 00:00:00,2699.9018
49788,2007-03-28 00:00:00,2699.9018
49789,2007-03-28 00:00:00,2410.6266
49790,2007-03-28 00:00:00,865.204
49791,2007-03-29 00:00:00,2699.9018
49792,2007-03-29 00:00:00,865.204
49793,2007-03-29 00:00:00,2288.9187
49794,2007-03-29 00:00:00,2288.9187
49795,2007-03-29 00:00:00,2288.9187
49796,2007-03-29 00:00:00,865.204
49797,2007-03-29 00:00:00,865.204
49798,2007-03-29 00:00:00,2410.6266
49799,2007-03-29 00:00:00,2410.6266
49800,2007-03-29 00:00:00,2410.6266
49801,2007-03-30 00:00:00,2410.6266
49802,2007-03-30 00:00:00,2699.9018
49803,2007-03-30 00:00:00,2699.9018
49804,2007-03-30 00:00:00,2410.6266
49805,2007-03-30 00:00:00,2264.2536
49806,2007-03-30 00:00:00,2264.2536
49807,2007-03-30 00:00:00,2288.9187
49808,2007-03-30 00:00:00,2288.9187
49809,2007-03-30 00:00:00,2699.9018
49810,2007-03-30 00:00:00,1105.4834
49811,2007-03-31 00:00:00,2410.6266
49812,2007-03-31 00:00:00,2699.9018
49813,2007-03-31 00:00:00,2410.6266
49814,2007-03-31 00:00:00,2288.9187
49815,2007-03-31 00:00:00,2264.2536
49816,2007-03-31 00:00:00,1105.4834
49817,2007-03-31 00:00:00,2288.9187
49818,2007-03-31 00:00:00,2410.6266
49819,2007-03-31 00:00:00,2699.9018
49820,2007-03-31 00:00:00,2410.6266
49821,2007-04-01 00:00:00,88059.1057
49822,2007-04-01 00:00:00,36282.6588
49823,2007-04-01 00:00:00,4759.4299
49824,2007-04-01 00:00:00,50.1121
49825,2007-04-01 00:00:00,37838.6417
49826,2007-04-01 00:00:00,83298.3584
49827,2007-04-01 00:00:00,44228.1046
49828,2007-04-01 00:00:00,99507.5528
49829,2007-04-01 00:00:00,1903.6275
49830,2007-04-01 00:00:00,516.5278
49831,2007-04-01 00:00:00,54010.8625
49832,2007-04-01 00:00:00,40783.0899
49833,2007-04-01 00:00:00,44663.0076
49834,2007-04-01 00:00:00,4875.3573
49835,2007-04-01 00:00:00,237.8435
49836,2007-04-01 00:00:00,51314.2241
49837,2007-04-01 00:00:00,100902.437
49838,2007-04-01 00:00:00,6773.2996
49839,2007-04-01 00:00:00,8904.02
49840,2007-04-01 00:00:00,2400.7201
49841,2007-04-01 00:00:00,49071.5565
49842,2007-04-01 00:00:00,366.4694
49843,2007-04-01 00:00:00,90675.5705
49844,2007-04-01 00:00:00,84666.0149
49845,2007-04-01 00:00:00,4760.8924
49846,2007-04-01 00:00:00,281.8555
49847,2007-04-01 00:00:00,315.0005
49848,2007-04-01 00:00:00,66757.2973
49849,2007-04-01 00:00:00,55388.0259
49850,2007-04-01 00:00:00,6044.7771
49851,2007-04-01 00:00:00,41906.4087
49852,2007-04-01 00:00:00,7558.4032
49853,2007-04-01 00:00:00,4533.9145
49854,2007-04-01 00:00:00,755.2447
49855,2007-04-01 00:00:00,40654.7297
49856,2007-04-01 00:00:00,97091.1112
49857,2007-04-01 00:00:00,50.1121
49858,2007-04-01 00:00:00,528.988
49859,2007-04-01 00:00:00,3250.2136
49860,2007-04-01 00:00:00,42800.3045
49861,2007-04-01 00:00:00,1496.5072
49862,2007-04-01 00:00:00,5033.7347
49863,2007-04-01 00:00:00,120.2717
49864,2007-04-01 00:00:00,51698.8941
49865,2007-04-01 00:00:00,47877.7887
49866,2007-04-01 00:00:00,138.3392
49867,2007-04-01 00:00:00,207.7582
49868,2007-04-01 00:00:00,1703.6956
49869,2007-04-01 00:00:00,43499.6005
49870,2007-04-01 00:00:00,64070.2608
49871,2007-04-01 00:00:00,5955.375
49872,2007-04-01 00:00:00,675.8956
49873,2007-04-01 00:00:00,1428.9829
49874,2007-04-01 00:00:00,574.2275
49875,2007-04-01 00:00:00,610.3671
49876,2007-04-01 00:00:00,13271.8022
49877,2007-04-01 00:00:00,41074.2798
49878,2007-04-01 00:00:00,5143.1463
49879,2007-04-01 00:00:00,88289.6649
49880,2007-04-01 00:00:00,378.3826
49881,2007-04-01 00:00:00,1473.8636
49882,2007-04-01 00:00:00,64.242
49883,2007-04-01 00:00:00,100.2242
49884,2007-04-01 00:00:00,110266.9588
49885,2007-04-01 00:00:00,4793.4384
49886,2007-04-01 00:00:00,3301.4545
49887,2007-04-01 00:00:00,3941.2621
49888,2007-04-01 00:00:00,108780.5231
49889,2007-04-01 00:00:00,8051.2699
49890,2007-04-01 00:00:00,48088.1391
49891,2007-04-01 00:00:00,48031.1479
49892,2007-04-01 00:00:00,1090.097
49893,2007-04-01 00:00:00,35799.5803
49894,2007-04-01 00:00:00,45355.501
49895,2007-04-01 00:00:00,2410.6266
49896,2007-04-01 00:00:00,2410.6266
49897,2007-04-01 00:00:00,2410.6266
49898,2007-04-01 00:00:00,2699.9018
49899,2007-04-01 00:00:00,2699.9018
49900,2007-04-01 00:00:00,2410.6266
49901,2007-04-01 00:00:00,865.204
49902,2007-04-01 00:00:00,2288.9187
49903,2007-04-01 00:00:00,865.204
49904,2007-04-01 00:00:00,865.204
49905,2007-04-01 00:00:00,1105.4834
49906,2007-04-02 00:00:00,2264.2536
49907,2007-04-02 00:00:00,2264.2536
49908,2007-04-02 00:00:00,2264.2536
49909,2007-04-02 00:00:00,2699.9018
49910,2007-04-02 00:00:00,2410.6266
49911,2007-04-02 00:00:00,2264.2536
49912,2007-04-02 00:00:00,2288.9187
49913,2007-04-02 00:00:00,2264.2536
49914,2007-04-02 00:00:00,2288.9187
49915,2007-04-02 00:00:00,2288.9187
49916,2007-04-02 00:00:00,2288.9187
49917,2007-04-02 00:00:00,2410.6266
49918,2007-04-02 00:00:00,1105.4834
49919,2007-04-03 00:00:00,2410.6266
49920,2007-04-03 00:00:00,1105.4834
49921,2007-04-03 00:00:00,2410.6266
49922,2007-04-03 00:00:00,2264.2536
49923,2007-04-03 00:00:00,865.204
49924,2007-04-04 00:00:00,2264.2536
49925,2007-04-04 00:00:00,2410.6266
49926,2007-04-04 00:00:00,2699.9018
49927,2007-04-04 00:00:00,1105.4834
49928,2007-04-04 00:00:00,865.204
49929,2007-04-04 00:00:00,2264.2536
49930,2007-04-04 00:00:00,2264.2536
49931,2007-04-04 00:00:00,865.204
49932,2007-04-04 00:00:00,1105.4834
49933,2007-04-04 00:00:00,2288.9187
49934,2007-04-04 00:00:00,2410.6266
49935,2007-04-04 00:00:00,865.204
49936,2007-04-05 00:00:00,2264.2536
49937,2007-04-05 00:00:00,2264.2536
49938,2007-04-05 00:00:00,1105.4834
49939,2007-04-05 00:00:00,2264.2536
49940,2007-04-05 00:00:00,2288.9187
49941,2007-04-05 00:00:00,2288.9187
49942,2007-04-05 00:00:00,1105.4834
49943,2007-04-05 00:00:00,1105.4834
49944,2007-04-05 00:00:00,2288.9187
49945,2007-04-05 00:00:00,1105.4834
49946,2007-04-06 00:00:00,2410.6266
49947,2007-04-06 00:00:00,1105.4834
49948,2007-04-06 00:00:00,2264.2536
49949,2007-04-06 00:00:00,1105.4834
49950,2007-04-06 00:00:00,2410.6266
49951,2007-04-07 00:00:00,2264.2536
49952,2007-04-07 00:00:00,865.204
49953,2007-04-07 00:00:00,2264.2536
49954,2007-04-07 00:00:00,2264.2536
49955,2007-04-07 00:00:00,2264.2536
49956,2007-04-07 00:00:00,1105.4834
49957,2007-04-07 00:00:00,1105.4834
49958,2007-04-07 00:00:00,2699.9018
49959,2007-04-07 00:00:00,2699.9018
49960,2007-04-07 00:00:00,2410.6266
49961,2007-04-07 00:00:00,865.204
49962,2007-04-08 00:00:00,2264.2536
49963,2007-04-08 00:00:00,2699.9018
49964,2007-04-08 00:00:00,2410.6266
49965,2007-04-08 00:00:00,865.204
49966,2007-04-08 00:00:00,2288.9187
49967,2007-04-08 00:00:00,2288.9187
49968,2007-04-08 00:00:00,2288.9187
49969,2007-04-08 00:00:00,865.204
49970,2007-04-08 00:00:00,865.204
49971,2007-04-08 00:00:00,2264.2536
49972,2007-04-08 00:00:00,2288.9187
49973,2007-04-08 00:00:00,2410.6266
49974,2007-04-08 00:00:00,2410.6266
49975,2007-04-09 00:00:00,2699.9018
49976,2007-04-09 00:00:00,2410.6266
49977,2007-04-09 00:00:00,2410.6266
49978,2007-04-09 00:00:00,2288.9187
49979,2007-04-09 00:00:00,2288.9187
49980,2007-04-09 00:00:00,2264.2536
49981,2007-04-09 00:00:00,2264.2536
49982,2007-04-09 00:00:00,1105.4834
49983,2007-04-09 00:00:00,2288.9187
49984,2007-04-09 00:00:00,1105.4834
49985,2007-04-10 00:00:00,2264.2536
49986,2007-04-10 00:00:00,2264.2536
49987,2007-04-10 00:00:00,2264.2536
49988,2007-04-10 00:00:00,2264.2536
49989,2007-04-10 00:00:00,2264.2536
49990,2007-04-10 00:00:00,2288.9187
49991,2007-04-11 00:00:00,2288.9187
49992,2007-04-11 00:00:00,2264.2536
49993,2007-04-11 00:00:00,2699.9018
49994,2007-04-11 00:00:00,2410.6266
49995,2007-04-11 00:00:00,865.204
49996,2007-04-11 00:00:00,2264.2536
49997,2007-04-11 00:00:00,2288.9187
49998,2007-04-11 00:00:00,2264.2536
49999,2007-04-11 00:00:00,1105.4834
50000,2007-04-11 00:00:00,2288.9187
50001,2007-04-11 00:00:00,2288.9187
50002,2007-04-11 00:00:00,2699.9018
50003,2007-04-11 00:00:00,865.204
50004,2007-04-12 00:00:00,2288.9187
50005,2007-04-12 00:00:00,2410.6266
50006,2007-04-12 00:00:00,865.204
50007,2007-04-12 00:00:00,2288.9187
50008,2007-04-12 00:00:00,2288.9187
50009,2007-04-12 00:00:00,1105.4834
50010,2007-04-12 00:00:00,2699.9018
50011,2007-04-13 00:00:00,2264.2536
50012,2007-04-13 00:00:00,2264.2536
50013,2007-04-13 00:00:00,2410.6266
50014,2007-04-13 00:00:00,2699.9018
50015,2007-04-13 00:00:00,1105.4834
50016,2007-04-13 00:00:00,865.204
50017,2007-04-13 00:00:00,865.204
50018,2007-04-13 00:00:00,865.204
50019,2007-04-13 00:00:00,2410.6266
50020,2007-04-13 00:00:00,2264.2536
50021,2007-04-13 00:00:00,2264.2536
50022,2007-04-13 00:00:00,2264.2536
50023,2007-04-13 00:00:00,865.204
50024,2007-04-13 00:00:00,865.204
50025,2007-04-13 00:00:00,1105.4834
50026,2007-04-13 00:00:00,2288.9187
50027,2007-04-13 00:00:00,2410.6266
50028,2007-04-13 00:00:00,2410.6266
50029,2007-04-14 00:00:00,2288.9187
50030,2007-04-14 00:00:00,2288.9187
50031,2007-04-14 00:00:00,865.204
50032,2007-04-14 00:00:00,2699.9018
50033,2007-04-14 00:00:00,2288.9187
50034,2007-04-14 00:00:00,2288.9187
50035,2007-04-14 00:00:00,2410.6266
50036,2007-04-15 00:00:00,2288.9187
50037,2007-04-15 00:00:00,2410.6266
50038,2007-04-15 00:00:00,2410.6266
50039,2007-04-15 00:00:00,2699.9018
50040,2007-04-15 00:00:00,2288.9187
50041,2007-04-15 00:00:00,865.204
50042,2007-04-15 00:00:00,865.204
50043,2007-04-15 00:00:00,1105.4834
50044,2007-04-15 00:00:00,2699.9018
50045,2007-04-15 00:00:00,865.204
50046,2007-04-16 00:00:00,2699.9018
50047,2007-04-16 00:00:00,2410.6266
50048,2007-04-16 00:00:00,1105.4834
50049,2007-04-16 00:00:00,2288.9187
50050,2007-04-16 00:00:00,2288.9187
50051,2007-04-16 00:00:00,2288.9187
50052,2007-04-16 00:00:00,2288.9187
50053,2007-04-17 00:00:00,2410.6266
50054,2007-04-17 00:00:00,2699.9018
50055,2007-04-17 00:00:00,1105.4834
50056,2007-04-17 00:00:00,865.204
50057,2007-04-17 00:00:00,865.204
50058,2007-04-17 00:00:00,1105.4834
50059,2007-04-17 00:00:00,1105.4834
50060,2007-04-17 00:00:00,2264.2536
50061,2007-04-17 00:00:00,2410.6266
50062,2007-04-17 00:00:00,2410.6266
50063,2007-04-17 00:00:00,2410.6266
50064,2007-04-17 00:00:00,2410.6266
50065,2007-04-17 00:00:00,2264.2536
50066,2007-04-17 00:00:00,2410.6266
50067,2007-04-17 00:00:00,865.204
50068,2007-04-17 00:00:00,865.204
50069,2007-04-18 00:00:00,2410.6266
50070,2007-04-18 00:00:00,2264.2536
50071,2007-04-18 00:00:00,2264.2536
50072,2007-04-18 00:00:00,2264.2536
50073,2007-04-18 00:00:00,865.204
50074,2007-04-18 00:00:00,2288.9187
50075,2007-04-18 00:00:00,2288.9187
50076,2007-04-18 00:00:00,2410.6266
50077,2007-04-18 00:00:00,2699.9018
50078,2007-04-18 00:00:00,2699.9018
50079,2007-04-18 00:00:00,2410.6266
50080,2007-04-19 00:00:00,2288.9187
50081,2007-04-19 00:00:00,865.204
50082,2007-04-19 00:00:00,865.204
50083,2007-04-19 00:00:00,865.204
50084,2007-04-19 00:00:00,2264.2536
50085,2007-04-19 00:00:00,2410.6266
50086,2007-04-19 00:00:00,2699.9018
50087,2007-04-20 00:00:00,2264.2536
50088,2007-04-20 00:00:00,2410.6266
50089,2007-04-20 00:00:00,1105.4834
50090,2007-04-20 00:00:00,865.204
50091,2007-04-20 00:00:00,865.204
50092,2007-04-20 00:00:00,2288.9187
50093,2007-04-20 00:00:00,865.204
50094,2007-04-20 00:00:00,2288.9187
50095,2007-04-20 00:00:00,2264.2536
50096,2007-04-21 00:00:00,2410.6266
50097,2007-04-21 00:00:00,865.204
50098,2007-04-21 00:00:00,865.204
